"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","RID","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Participant roster ID","-4","-4","T","","","","-4","-4","","","The 4 digit roster ID (RID) should be used to merge data","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","EXAMDATE","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","The scan date for the image processed","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","COLPROT","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Study protocol of data collection","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","VISCODE","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","VISCODE2","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Translated visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","Months from baseline rounded to nearest 6 months","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","LONISID","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","The LONI study UID for the image processed","-4","-4","T","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","LONIUID","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","The LONI series UID for the image processed.","-4","-4","T","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","IMAGEUID","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","The ImageUID for the image processed.","-4","-4","T","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","RUNDATE","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","VERSION","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","STATUS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","","-4","-4","T","","","","-4","-4","","complete/partial","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","OVERALLQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","An overall quality rating. Refer to additional QC variables for Partial rating.","-4","-4","T","","","","-4","-4","","Pass/Fail/Partial","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","TEMPQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of temporal lobe. Fail affects the following regions: LeftTemporalPole (ST60); RightTemporalPole (ST119); LeftFusiform (ST26); RightFusiform (ST85); LeftSuperiorTemporal (ST58); RightSuperiorTemporal (ST117); LeftInferiorTemporal (ST32); RightInferiorTemporal (ST91); LeftMiddleTemporal (ST40); RightMiddleTemporal (ST99)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","FRONTQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the frontal lobe. Fail affects the following regions: LeftFrontalPole (ST25); RightFrontalPole (ST84); LeftPrecentral (ST51); RightPrecentral (ST110); LeftSuperiorFrontal (ST56); RightSuperiorFrontal (ST115); LeftCaudalMiddleFrontal (ST15); RightCaudalMiddleFrontal (ST74); LeftRostralMiddleFrontal (ST55); RightRostralMiddleFrontal (ST114); LeftMedialOrbitofrontal (ST39); RightMedialOrbitofrontal (ST98)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","PARQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the parietal lobe. Fail affects the following regions: LeftPostcentral (ST49); RightPostcentral (ST108); LeftSuperiorParietal (ST57); RightSuperiorParietal (ST116); LeftSupraMarginal (ST59); RightSupraMarginal (ST118); LeftParacentral (ST43); RightParacentral (ST102); LeftInferiorParietal (ST31); RightInferiorParietal (ST90)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","INSULAQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the insula. Fail affects the following regions: LeftInsula (ST129); RightInsula (ST130)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","OCCQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the occipital lobe. Fail affects the following regions: LeftLingual (ST38); RightLingual (ST97); LeftLateralOccipital (ST35); RightLateralOccipital (ST94); LeftPericalcarine (ST48); RightPericalcarine (ST107); LeftCuneus (ST23); RightCuneus (ST82)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","BGQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the basal ganglia. Fail affects the following regions: LeftPutamen (ST53); RightPutamen (ST112); LeftCaudate (ST16); RightCaudate (ST75); LeftPallidum (ST42); RightPallidum (ST101)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","CWMQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the cerebral WM. Fail affects the following regions: LeftCerebralWM (ST20); RightCerebralWM (ST79); LeftCorticalWM (ST150); RightCorticalWM (ST151); CorticalWM (ST152); LeftHemisphereWM (ST28); RightHemisphereWM (ST87)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","VENTQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the ventricles. Fail affects the following regions: LeftLateralVentricle (ST37); RightLateralVentricle (ST96); LeftInferiorLateralVentricle (ST30); RightInferiorLateralVentricle (ST89); ThirdVentricle (ST127); FourthVentricle (ST9); FifthVentrical (ST8); LeftChoroidPlexus (ST21); RightChoroidPlexus (ST80)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","LHIPQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the left hippocampal subfields. Fail affects the following regions: Left CA1 (ST131HS); Left CA2-3 (ST132HS); Left CA4-DG (ST133HS); Left Fimbria (ST134HS); Left Hippocampal Fissure (ST135HS); Left Presubiculum (ST136HS); Left Subiculum (ST137HS); Left Tail (ST138HS) ","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","RHIPQC","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","QC rating of the right hippocampal subfields. Fail affects the following regions: Right CA1 (ST139HS); Right CA2-3 (ST140HS); Right CA4-DG (ST141HS); Right Fimbria (ST142HS); Right Hippocampal Fissure (ST143HS); Right Presubiculum (ST144HS); Right Subiculum (ST145HS); Right Tail (ST146HS) ","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST149SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of CorticalGM","-4","-4","N","14","6","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST28SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftHemisphereWM","-4","-4","N","8","2","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST87SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of RightHemisphereWM","-4","-4","N","8","2","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST1SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of Brainstem","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST2SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of CorpusCallosumAnterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST3SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of CorpusCallosumCentral","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST4SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of CorpusCallosumMidAnterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST5SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of CorpusCallosumMidPosterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST6SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of CorpusCallosumPosterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST7SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of Csf","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST8SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of FifthVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST9SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of FourthVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST10CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of Icv","-4","-4","N","15","8","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST11SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftAccumbensArea","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST12SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftAmygdala","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST13SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftBankssts","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST13TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftBankssts","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST13TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftBankssts","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST13CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftBankssts","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST14SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST14TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST14TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST14CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST15SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST15TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST15TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST15CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST16SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftCaudate","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST17SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftCerebellumCortex","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST18SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftCerebellumWM","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST21SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftChoroidPlexus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST23SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftCuneus","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST23TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftCuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST23TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftCuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST23CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftCuneus","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST24SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftEntorhinal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST24TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftEntorhinal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST24TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftEntorhinal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST24CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftEntorhinal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST25SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftFrontalPole","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST25TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftFrontalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST25TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftFrontalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST25CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftFrontalPole","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST26SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftFusiform","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST26TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftFusiform","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST26TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftFusiform","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST26CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftFusiform","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST29SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftHippocampus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST30SV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Subcortical Volume (aseg.stats) of LeftInferiorLateralVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST31SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftInferiorParietal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST31TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftInferiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST31TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftInferiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST31CV","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Cortical Volume (aparc.stats) of LeftInferiorParietal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST32SA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Surface Area (aparc.stats) of LeftInferiorTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST32TA","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Average (aparc.stats) of LeftInferiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
"","ST32TS","UCSFFSL51Y1","Longitudinal FreeSurfer (5.1) - Year 1 Base Image","-4","Thickness Stardard Deviation (aparc.stats) of LeftInferiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2014-02-04 16:01:05.0"
