"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","RID","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Participant roster ID","-4","-4","T","","","","-4","-4","","","The 4 digit roster ID (RID) should be used to merge data","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","VISCODE","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Visit code","-4","-4","T","","","","-4","-4","","","","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","VISCODE2","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Translated visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","Months from baseline rounded to nearest 6 months","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","FLDSTRENG","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","The field strength. 1.5 or 3","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","EXAMDATE","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","The scan date for the image processed","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","LONISID","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","The LONI study UID for the image processed","-4","-4","T","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","LONIUID","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","The LONI series UID for the image processed.","-4","-4","T","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","IMAGEUID","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","The ImageUID for the image processed.","-4","-4","T","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","RUNDATE","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","VERSION","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","","-4","-4","D","","","","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","STATUS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","","-4","-4","T","","","complete/partial","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP1","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 1 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP2","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 2 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP3","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 3 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP4","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 4 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP5","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 5 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP6","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 6 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP7","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 7 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BASETP8","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Whether or not the base image includes a timepoint 8 image.","-4","-4","N","","","","-4","-4","","0 = No, 1 = Yes","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","OVERALLQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","An overall quality rating. Refer to additional QC variables for Partial rating.","-4","-4","T","","","","-4","-4","","Pass/Fail/Partial","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","TEMPQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of temporal lobe. Fail affects the following regions: LeftTemporalPole (ST60); RightTemporalPole (ST119); LeftFusiform (ST26); RightFusiform (ST85); LeftSuperiorTemporal (ST58); RightSuperiorTemporal (ST117); LeftInferiorTemporal (ST32); RightInferiorTemporal (ST91); LeftMiddleTemporal (ST40); RightMiddleTemporal (ST99)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","FRONTQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the frontal lobe. Fail affects the following regions: LeftFrontalPole (ST25); RightFrontalPole (ST84); LeftPrecentral (ST51); RightPrecentral (ST110); LeftSuperiorFrontal (ST56); RightSuperiorFrontal (ST115); LeftCaudalMiddleFrontal (ST15); RightCaudalMiddleFrontal (ST74); LeftRostralMiddleFrontal (ST55); RightRostralMiddleFrontal (ST114); LeftMedialOrbitofrontal (ST39); RightMedialOrbitofrontal (ST98)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","PARQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the parietal lobe. Fail affects the following regions: LeftPostcentral (ST49); RightPostcentral (ST108); LeftSuperiorParietal (ST57); RightSuperiorParietal (ST116); LeftSupraMarginal (ST59); RightSupraMarginal (ST118); LeftParacentral (ST43); RightParacentral (ST102); LeftInferiorParietal (ST31); RightInferiorParietal (ST90)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","INSULAQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the insula. Fail affects the following regions: LeftInsula (ST129); RightInsula (ST130)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","OCCQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the occipital lobe. Fail affects the following regions: LeftLingual (ST38); RightLingual (ST97); LeftLateralOccipital (ST35); RightLateralOccipital (ST94); LeftPericalcarine (ST48); RightPericalcarine (ST107); LeftCuneus (ST23); RightCuneus (ST82)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","BGQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the basal ganglia. Fail affects the following regions: LeftPutamen (ST53); RightPutamen (ST112); LeftCaudate (ST16); RightCaudate (ST75); LeftPallidum (ST42); RightPallidum (ST101)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","CWMQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the cerebral WM. Fail affects the following regions: LeftCerebralWM (ST20); RightCerebralWM (ST79)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","VENTQC","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","QC rating of the ventricles. Fail affects the following regions: LeftLateralVentricle (ST37); RightLateralVentricle (ST96); LeftInferiorLateralVentricle (ST30); RightInferiorLateralVentricle (ST89); ThirdVentricle (ST127); FourthVentricle (ST9); FifthVentrical (ST8); LeftChoroidPlexus (ST21); RightChoroidPlexus (ST80)","-4","-4","T","","","Pass/Fail","-4","-4","","","-4","-4","","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST100SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightNonWMHypoIntensities","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST101SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightPallidum","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST102CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightParacentral","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST102SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightParacentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST102TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightParacentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST102TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightParacentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST103CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightParahippocampal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST103SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightParahippocampal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST103TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightParahippocampal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST103TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightParahippocampal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST104CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightParsOpercularis","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST104SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightParsOpercularis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST104TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightParsOpercularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST104TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightParsOpercularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST105CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightParsOrbitalis","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST105SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightParsOrbitalis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST105TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightParsOrbitalis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST105TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightParsOrbitalis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST106CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightParsTriangularis","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST106SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightParsTriangularis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST106TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightParsTriangularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST106TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightParsTriangularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST107CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightPericalcarine","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST107SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightPericalcarine","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST107TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightPericalcarine","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST107TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightPericalcarine","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST108CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightPostcentral","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST108SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightPostcentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST108TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightPostcentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST108TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightPostcentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST109CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightPosteriorCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST109SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightPosteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST109TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightPosteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST109TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightPosteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST10CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of Icv","-4","-4","N","15","8","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST110CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightPrecentral","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST110SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightPrecentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST110TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightPrecentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST110TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightPrecentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST111CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightPrecuneus","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST111SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightPrecuneus","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST111TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightPrecuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST111TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightPrecuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST112SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightPutamen","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST113CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightRostralAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST113SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightRostralAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST113TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightRostralAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST113TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightRostralAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST114CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightRostralMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST114SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightRostralMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST114TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightRostralMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST114TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightRostralMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST115CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightSuperiorFrontal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST115SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightSuperiorFrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST115TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightSuperiorFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST115TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightSuperiorFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
